,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,character,start (min),end (min),duration
0,0,0,0,Ryan as Old Man,1.400028,4.516757,3.1167290000000003
1,1,1,1,Old Mrs. Ryan,1.5333640000000002,4.516757,2.983393
2,2,2,2,Ryan's Son,1.5333640000000002,4.516757,2.983393
3,3,3,3,Ryan's Granddaughter,1.5333640000000002,4.516757,2.983393
4,4,4,4,Ryan's Granddaughter,1.5333640000000002,4.516757,2.983393
5,5,5,5,Ryan's Grandson,1.566698,4.516757,2.9500590000000004
6,6,6,6,Captain Miller,4.916765000000002,6.4001280000000005,1.4833629999999989
7,7,7,7,Sergeant Horvath,5.283439,6.4001280000000005,1.116689
8,8,8,8,Delancey,5.283439,6.4001280000000005,1.116689
9,9,9,9,Private Mellish,5.366774,6.4001280000000005,1.033354
10,10,10,10,Lieutenant Briggs,5.416775,6.4001280000000005,0.983353
11,11,11,11,Coxswain,5.466776,6.4001280000000005,0.9333520000000002
12,12,12,12,Private Jackson,5.66678,6.4001280000000005,0.7333480000000003
13,13,13,13,Soldier on the Beach,6.000120000000001,6.4001280000000005,0.4000079999999997
14,14,14,14,Soldier on the Beach,6.1501230000000024,6.4001280000000005,0.25000499999999803
15,15,15,15,Coxswain,6.4001280000000005,10.33354,3.933411999999999
16,16,16,16,Captain Miller,6.7001339999999985,10.33354,3.633406000000001
17,17,17,17,Delancey,7.3001460000000025,10.33354,3.033393999999997
18,18,18,18,Soldier on the Beach,10.33354,13.766942000000002,3.4334020000000027
19,19,19,19,Captain Miller,10.350207000000001,13.766942000000002,3.4167350000000014
20,20,20,20,Sergeant Horvath,10.483543,13.766942000000002,3.283399000000003
21,21,21,21,Lieutenant Briggs,12.116909,13.766942000000002,1.6500330000000023
22,22,22,22,Captain Miller,13.833610000000002,16.516997,2.683386999999998
23,23,23,23,Radioman,13.833610000000002,16.516997,2.683386999999998
24,24,24,24,Sergeant Horvath,14.050281000000002,16.516997,2.466715999999998
25,25,25,25,Private Caparzo,14.850297,16.516997,1.6667000000000003
26,26,26,26,Private Mellish,14.850297,16.516997,1.6667000000000003
27,27,27,27,Private Reiben,14.850297,16.516997,1.6667000000000003
28,28,28,28,Private Jackson,14.883631,16.516997,1.6333660000000003
29,29,29,29,T-4 Medic Wade,15.116969000000001,16.516997,1.4000279999999992
30,30,30,30,Senior Medical Officer,15.116969000000001,16.516997,1.4000279999999992
31,31,31,31,Captain Miller,16.650333,18.16703,1.5166970000000006
32,32,32,32,Sergeant Horvath,16.650333,18.16703,1.5166970000000006
33,33,33,33,Private Reiben,16.700333999999998,18.16703,1.4666960000000024
34,34,34,34,Private Jackson,17.100342,18.16703,1.0666879999999992
35,35,35,35,T-4 Medic Wade,17.400348,18.16703,0.7666819999999994
36,36,36,36,Senior Medical Officer,17.400348,18.16703,0.7666819999999994
37,37,37,37,Private Caparzo,17.533684,18.16703,0.6333459999999995
38,38,38,38,Private Mellish,17.533684,18.16703,0.6333459999999995
39,39,39,39,Sergeant Horvath,18.16703,21.750435000000003,3.5834050000000026
40,40,40,40,T-4 Medic Wade,18.467036,21.750435000000003,3.283399000000003
41,41,41,41,Senior Medical Officer,18.533704,21.750435000000003,3.216731000000003
42,42,42,42,Captain Miller,18.983713,21.750435000000003,2.766722000000001
43,43,43,43,Private Mellish,19.150383,21.750435000000003,2.6000520000000016
44,44,44,44,Private Caparzo,19.633726000000006,21.750435000000003,2.1167089999999966
45,45,45,45,Private Reiben,19.633726000000006,21.750435000000003,2.1167089999999966
46,46,46,46,Private Jackson,20.283739,21.750435000000003,1.4666960000000024
47,47,47,47,Private Jackson,22.01710700000001,25.067168,3.050060999999989
48,48,48,48,Captain Miller,22.200444,25.067168,2.8667239999999983
49,49,49,49,Sergeant Horvath,22.38378100000001,25.067168,2.683386999999989
50,50,50,50,Private Reiben,22.867124,25.067168,2.2000439999999983
51,51,51,51,Private Caparzo,23.117129000000002,25.067168,1.9500389999999967
52,52,52,52,Private Mellish,23.133796000000004,25.067168,1.9333719999999952
53,53,53,53,Doyle,23.717141,25.067168,1.3500269999999972
54,54,54,54,Captain Miller,25.067168,28.517237,3.4500690000000027
55,55,55,55,Sergeant Horvath,25.117169000000004,28.517237,3.400067999999997
56,56,56,56,Private Mellish,25.117169000000004,28.517237,3.400067999999997
57,57,57,57,Czech Wehrmacht Soldier,25.150503000000004,28.517237,3.366733999999997
58,58,58,58,Corporal,25.217171000000004,28.517237,3.300065999999997
59,59,59,59,Private Jackson,25.767182000000002,28.517237,2.750055
60,60,60,60,Private Reiben,25.767182000000002,28.517237,2.750055
61,61,61,61,Private Caparzo,25.783849000000004,28.517237,2.7333879999999984
62,62,62,62,War Department Clerk,29.00058000000001,31.41729500000001,2.416715
63,63,63,63,War Department Lieutenant,29.967266,31.41729500000001,1.4500290000000111
64,64,64,64,War Department Captain,30.300606,31.41729500000001,1.1166890000000116
