,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,character,start (min),end (min),duration
0,0,0,0,Norman Maine,0.400008,4.683427,4.283419
1,1,1,1,Guitarist,0.83335,4.683427,3.8500769999999997
2,2,2,2,Jack's Band,1.2333580000000002,4.683427,3.450069
3,3,3,3,Ally,3.0333940000000004,4.683427,1.6500329999999996
4,4,4,4,Ramon,3.7334080000000003,4.683427,0.9500189999999996
5,5,5,5,Bryan (Catering Manager),3.850077,4.683427,0.8333499999999998
6,6,6,6,Norman Maine,5.0167670000000015,26.800536,21.783769
7,7,7,7,Phil (Jack's Driver),5.316773,26.800536,21.483763
8,8,8,8,Ramon,6.2001240000000015,26.800536,20.600412
9,9,9,9,Emerald,7.183477000000001,26.800536,19.617059
10,10,10,10,Drag Bar Emcee,7.183477000000001,26.800536,19.617059
11,11,11,11,Ally,7.716821,26.800536,19.083715
12,12,12,12,Donte,11.183557,26.800536,15.616979
13,13,13,13,Tommy,19.717061,26.800536,7.083475
14,14,14,14,Phil (Jack's Driver),26.800536,45.067568,18.267032
15,15,15,15,Norman Maine,26.81720300000001,45.067568,18.250364999999988
16,16,16,16,Ally,26.81720300000001,45.067568,18.250364999999988
17,17,17,17,Lorenzo,28.183897,45.067568,16.883671
18,18,18,18,Wolfie,28.533904000000003,45.067568,16.533663999999998
19,19,19,19,Matty,28.867244000000003,45.067568,16.200324
20,20,20,20,Hearing Doctor,30.283939000000004,45.067568,14.783628999999998
21,21,21,21,Bobby,30.533944,45.067568,14.533624
22,22,22,22,Ramon,32.867324,45.067568,12.200243999999998
23,23,23,23,Gail,34.517357000000004,45.067568,10.550210999999996
24,24,24,24,Ally,45.10090200000001,65.801316,20.700413999999988
25,25,25,25,Norman Maine,45.15090300000001,65.801316,20.650413
26,26,26,26,Wolfie,46.60093200000001,65.801316,19.200384
27,27,27,27,Matty,46.634266,65.801316,19.167050000000003
28,28,28,28,Lorenzo,46.88427100000001,65.801316,18.917044999999987
29,29,29,29,Bobby,50.78434900000001,65.801316,15.016966999999989
30,30,30,30,Drummer,54.36775400000001,65.801316,11.433561999999988
31,31,31,31,Guitarist,57.401148000000006,65.801316,8.400167999999994
32,32,32,32,Rez Gavron,60.334540000000004,65.801316,5.466775999999998
33,33,33,33,Studio Engineer (Ben),63.051261,65.801316,2.7500550000000032
34,34,34,34,Norman Maine,65.801316,76.85153700000002,11.050221000000024
35,35,35,35,Ally,66.034654,76.85153700000002,10.816883000000017
36,36,36,36,Rez Gavron,68.33470000000001,76.85153700000002,8.51683700000001
37,37,37,37,George 'Noodles' Stone,69.70139400000001,76.85153700000002,7.150143000000013
38,38,38,38,Paulette Stone,70.151403,76.85153700000002,6.700134000000019
39,39,39,39,Frankie Stone,73.40146800000002,76.85153700000002,3.4500689999999987
40,40,40,40,Leo Stone,73.40146800000002,76.85153700000002,3.4500689999999987
41,41,41,41,Pastor,75.78484900000002,76.85153700000002,1.0666879999999992
42,42,42,42,Ally,76.85153700000002,89.485123,12.633585999999983
43,43,43,43,Norman Maine,76.93487200000001,89.485123,12.550250999999989
44,44,44,44,Ramon,77.10154200000002,89.485123,12.383580999999975
45,45,45,45,Rez Gavron,77.88489100000002,89.485123,11.600231999999973
46,46,46,46,Drag Bar Emcee,78.41823500000002,89.485123,11.066887999999976
47,47,47,47,Emerald,78.484903,89.485123,11.00022
48,48,48,48,Donte,78.584905,89.485123,10.900217999999995
49,49,49,49,Choreographer,80.80161600000002,89.485123,8.683506999999977
50,50,50,50,Alec Baldwin,81.03495400000001,89.485123,8.450168999999986
51,51,51,51,Bobby,82.76832200000003,89.485123,6.716800999999975
52,52,52,52,Norman Maine,89.50179000000001,108.28549900000002,18.783709
53,53,53,53,Ally,90.41847500000002,108.28549900000002,17.867024
54,54,54,54,Bobby,91.601832,108.28549900000002,16.683667000000018
55,55,55,55,Marlon Williams,92.13517600000002,108.28549900000002,16.150323
56,56,56,56,Lorenzo,93.068528,108.28549900000002,15.216971000000017
57,57,57,57,Wolfie,93.068528,108.28549900000002,15.216971000000017
58,58,58,58,Brandi Carlile,95.785249,108.28549900000002,12.500250000000026
59,59,59,59,Music Awards Presenter,96.351927,108.28549900000002,11.933572000000012
60,60,60,60,Carl,99.901998,108.28549900000002,8.38350100000001
61,61,61,61,Ally,108.28549900000002,130.06926800000002,21.78376900000001
62,62,62,62,Rez Gavron,108.368834,130.06926800000002,21.700434000000016
63,63,63,63,Norman Maine,109.10218200000001,130.06926800000002,20.967086000000013
64,64,64,64,Bobby,109.21885100000002,130.06926800000002,20.850417000000007
65,65,65,65,Ramon,121.752435,130.06926800000002,8.316833000000019
