,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,character,start (min),end (min),duration
0,0,0,0,Harpreet Singh Bedi,0.6166790000000001,3.4500690000000005,2.8333900000000005
1,1,1,1,nt0485203,0.6166790000000001,3.4500690000000005,2.8333900000000005
2,2,2,2,Harpreet Singh Bedi,3.4834030000000005,9.683527000000002,6.2001240000000015
3,3,3,3,Aparna,3.5167370000000004,9.683527000000002,6.1667900000000015
4,4,4,4,Sai,3.5667380000000004,9.683527000000002,6.1167890000000025
5,5,5,5,Bunty,3.733408,9.683527000000002,5.950119000000001
6,6,6,6,P.S. Bedi,7.016807000000001,9.683527000000002,2.6667200000000006
7,7,7,7,nt0060077,7.016807000000001,9.683527000000002,2.6667200000000006
8,8,8,8,Harpreet Singh Bedi,9.733528000000002,16.750335000000003,7.016807000000003
9,9,9,9,Koena Shaikh,10.083535,16.750335000000003,6.666800000000002
10,10,10,10,Rajesh,10.216871,16.750335000000003,6.533464000000002
11,11,11,11,Narayan,10.416875,16.750335000000003,6.333460000000002
12,12,12,12,Rumaan - double 'A',10.433542,16.750335000000003,6.316793000000002
13,13,13,13,Tanmay aka Taxi,10.700214,16.750335000000003,6.0501210000000025
14,14,14,14,Chhotelal Mishra,11.616899000000002,16.750335000000003,5.133436000000001
15,15,15,15,Nitin Rathore,11.850237000000002,16.750335000000003,4.900098000000002
16,16,16,16,Sunil Puri,14.166950000000002,16.750335000000003,2.5833850000000016
17,17,17,17,Harpreet Singh Bedi,16.750335000000003,25.83385,9.083514999999998
18,18,18,18,nt0930943,16.750335000000003,25.83385,9.083514999999998
19,19,19,19,nt0930917,16.750335000000003,25.83385,9.083514999999998
20,20,20,20,nt0916201,16.750335000000003,25.83385,9.083514999999998
21,21,21,21,P.S. Bedi,16.750335000000003,25.83385,9.083514999999998
22,22,22,22,Sai,16.83367,25.83385,9.00018
23,23,23,23,Aparna,16.83367,25.83385,9.00018
24,24,24,24,Tanmay aka Taxi,17.867024,25.83385,7.966826000000001
25,25,25,25,Chhotelal Mishra,18.050361,25.83385,7.783489000000002
26,26,26,26,Inamdar,18.217031,25.83385,7.616819000000002
27,27,27,27,Rajesh,18.350367,25.83385,7.4834830000000006
28,28,28,28,Koena Shaikh,18.450369,25.83385,7.383481000000002
29,29,29,29,Nitin Rathore,18.750375,25.83385,7.083475000000004
30,30,30,30,Rumaan - double 'A',18.967046000000003,25.83385,6.8668039999999975
31,31,31,31,Narayan,18.967046000000003,25.83385,6.8668039999999975
32,32,32,32,Guard,21.517097000000003,25.83385,4.316752999999999
33,33,33,33,Wintel Salesman,22.01710700000001,25.83385,3.816742999999992
34,34,34,34,Sharma's Receptionist,22.45044900000001,25.83385,3.3834009999999917
35,35,35,35,Sharma,23.933812000000003,25.83385,1.9000379999999983
36,36,36,36,Nitin Rathore,25.83385,33.934012,8.100162000000001
37,37,37,37,Harpreet Singh Bedi,25.83385,33.934012,8.100162000000001
38,38,38,38,Rajesh,26.88387100000001,33.934012,7.050140999999992
39,39,39,39,Rumaan - double 'A',26.933871999999997,33.934012,7.000140000000003
40,40,40,40,Tanmay aka Taxi,26.933871999999997,33.934012,7.000140000000003
41,41,41,41,Narayan,27.15054300000001,33.934012,6.783468999999991
42,42,42,42,Koena Shaikh,27.450549,33.934012,6.483463000000004
43,43,43,43,nt0175501,27.450549,33.934012,6.483463000000004
44,44,44,44,Girish Reddy,27.550551,33.934012,6.3834610000000005
45,45,45,45,Chhotelal Mishra,27.933892000000004,33.934012,6.000119999999999
46,46,46,46,Sunil Puri,29.717261000000004,33.934012,4.216750999999999
47,47,47,47,Harpreet Singh Bedi,33.934012,43.067528,9.133516
48,48,48,48,P.S. Bedi,33.950679,43.067528,9.116849000000002
49,49,49,49,nt0930918,33.950679,43.067528,9.116849000000002
50,50,50,50,Rumaan - double 'A',36.367394,43.067528,6.700134000000006
51,51,51,51,Tanmay aka Taxi,36.367394,43.067528,6.700134000000006
52,52,52,52,Rajesh,36.367394,43.067528,6.700134000000006
53,53,53,53,Narayan,36.367394,43.067528,6.700134000000006
54,54,54,54,Nitin Rathore,36.434062,43.067528,6.633466000000006
55,55,55,55,Girish Reddy,37.08407500000001,43.067528,5.98345299999999
56,56,56,56,Koena Shaikh,37.434082,43.067528,5.6334459999999975
57,57,57,57,Choudhary,38.034094,43.067528,5.033434
58,58,58,58,Chhotelal Mishra,40.084134999999996,43.067528,2.9833929999999995
59,59,59,59,Sunil Puri,40.40080800000001,43.067528,2.666719999999991
60,60,60,60,Harpreet Singh Bedi,43.100862000000006,52.16771000000001,9.066848
61,61,61,61,Sai,43.200864,52.16771000000001,8.966846000000004
62,62,62,62,Aparna,43.450869,52.16771000000001,8.71684100000001
63,63,63,63,Chhotelal Mishra,45.117569,52.16771000000001,7.050141000000004
64,64,64,64,Koena Shaikh,45.117569,52.16771000000001,7.050141000000004
65,65,65,65,Rumaan - double 'A',45.23423800000001,52.16771000000001,6.9334719999999965
66,66,66,66,Tanmay aka Taxi,45.23423800000001,52.16771000000001,6.9334719999999965
67,67,67,67,Rajesh,45.23423800000001,52.16771000000001,6.9334719999999965
68,68,68,68,Narayan,45.23423800000001,52.16771000000001,6.9334719999999965
69,69,69,69,Inamdar,46.184257,52.16771000000001,5.9834530000000035
70,70,70,70,Girish Reddy,46.26759200000001,52.16771000000001,5.900117999999999
71,71,71,71,Nitin Rathore,47.40094800000001,52.16771000000001,4.766762
72,72,72,72,P.S. Bedi,47.50095,52.16771000000001,4.6667600000000045
73,73,73,73,Sherena K.,52.23437800000001,63.01792700000001,10.783549
74,74,74,74,Sherena's Colleague,52.23437800000001,63.01792700000001,10.783549
75,75,75,75,Harpreet Singh Bedi,52.30104600000001,63.01792700000001,10.716880999999999
76,76,76,76,Lalwani,54.851096999999996,63.01792700000001,8.166830000000003
77,77,77,77,Tanmay aka Taxi,56.85113700000001,63.01792700000001,6.166789999999999
78,78,78,78,Rumaan - double 'A',57.13447600000001,63.01792700000001,5.883451000000001
79,79,79,79,Rajesh,57.13447600000001,63.01792700000001,5.883451000000001
80,80,80,80,Narayan,57.13447600000001,63.01792700000001,5.883451000000001
81,81,81,81,Chhotelal Mishra,59.51785700000001,63.01792700000001,3.5000700000000013
82,82,82,82,Girish Reddy,59.684527,63.01792700000001,3.3334000000000046
83,83,83,83,Harpreet Singh Bedi,63.01792700000001,73.55147099999998,10.53354399999997
84,84,84,84,Sherena K.,63.08459500000001,73.55147099999998,10.46687599999997
85,85,85,85,Sherena's Colleague,63.10126200000001,73.55147099999998,10.450208999999964
86,86,86,86,P.S. Bedi,64.01794699999999,73.55147099999998,9.533523999999987
87,87,87,87,Koena Shaikh,66.317993,73.55147099999998,7.233477999999978
88,88,88,88,Sunil Puri,66.51799700000001,73.55147099999998,7.03347399999997
89,89,89,89,Choudhary,66.51799700000001,73.55147099999998,7.03347399999997
90,90,90,90,Sai,70.76808199999998,73.55147099999998,2.783389
91,91,91,91,Harpreet Singh Bedi,73.55147099999998,83.58500500000002,10.033534000000046
92,92,92,92,Girish Reddy,73.701474,83.58500500000002,9.88353100000002
93,93,93,93,Nitin Rathore,74.634826,83.58500500000002,8.95017900000002
94,94,94,94,Rumaan - double 'A',74.634826,83.58500500000002,8.95017900000002
95,95,95,95,Rajesh,74.634826,83.58500500000002,8.95017900000002
96,96,96,96,Narayan,74.634826,83.58500500000002,8.95017900000002
97,97,97,97,Chhotelal Mishra,76.28485900000003,83.58500500000002,7.300145999999998
98,98,98,98,Koena Shaikh,76.43486200000002,83.58500500000002,7.150142999999999
99,99,99,99,Nitin Rathore,83.58500500000002,96.585265,13.000259999999983
100,100,100,100,Harpreet Singh Bedi,83.60167200000002,96.585265,12.983592999999983
101,101,101,101,Wajahat,84.551691,96.585265,12.033574000000002
102,102,102,102,Koena Shaikh,86.05172100000001,96.585265,10.533543999999992
103,103,103,103,Inamdar,86.28505899999998,96.585265,10.300206000000033
104,104,104,104,Girish Reddy,87.43508200000002,96.585265,9.150182999999984
105,105,105,105,Chhotelal Mishra,88.535104,96.585265,8.050161000000003
106,106,106,106,Rumaan - double 'A',90.28513900000002,96.585265,6.300125999999992
107,107,107,107,Bunty,93.651873,96.585265,2.933392000000012
108,108,108,108,Sai,93.718541,96.585265,2.866724000000005
109,109,109,109,Sherena K.,94.00188,96.585265,2.583385000000007
110,110,110,110,Aparna,94.085215,96.585265,2.5000500000000017
111,111,111,111,Chhotelal Mishra,96.618599,110.352207,13.733608000000006
112,112,112,112,Koena Shaikh,96.618599,110.352207,13.733608000000006
113,113,113,113,Harpreet Singh Bedi,96.618599,110.352207,13.733608000000006
114,114,114,114,Girish Reddy,96.651933,110.352207,13.700274000000007
115,115,115,115,Nitin Rathore,97.268612,110.352207,13.083595000000004
116,116,116,116,Rumaan - double 'A',102.00204,110.352207,8.350166999999999
117,117,117,117,Sai,102.902058,110.352207,7.4501490000000095
118,118,118,118,Aparna,102.902058,110.352207,7.4501490000000095
119,119,119,119,P.S. Bedi,103.435402,110.352207,6.916805000000013
120,120,120,120,Sunil Puri,103.885411,110.352207,6.466796000000002
121,121,121,121,Tanmay aka Taxi,103.952079,110.352207,6.4001280000000085
122,122,122,122,Narayan,104.01874699999999,110.352207,6.333460000000002
123,123,123,123,Rajesh,104.068748,110.352207,6.283459000000009
124,124,124,124,Sherena K.,110.352207,125.33583999999999,14.983632999999998
125,125,125,125,Harpreet Singh Bedi,110.352207,125.33583999999999,14.983632999999998
126,126,126,126,Chhotelal Mishra,111.41889499999999,125.33583999999999,13.916944999999998
